Brand,Title,Link,Transcript,Group,Views,Likes,Comment,Date
Sephora,Sephora Beauty RePurposed,https://www.youtube.com/watch?v=2-8Jjrc0Hp4,is this a trash can it's not it's better  it's a way to give your beauty empties a  second life a way to help end packaging  waste a way to stop wondering can I  recycle this  this is a beauty repurposed box at  Sephora a simple way to close the loop  on difficult to recycle MDS even the  ones you didn't buy at Sephora just  clean them out bring them to your local  Sephora store and drop them in the  beauty repurpose box to make a  difference  click the link to learn more about  Sephora and pack Collective  [Music],F,5208273,253,11,"Jun 13, 2023"
Sephora,"Shani Darden sharing her hot takes on skincare trends? Yes, please.",https://www.youtube.com/watch?v=p7lY9dCmSjI,give it I there's no way I'm going to be  able to say give him one a little bit  skiminalism  skin minimalism  I'm Shawny Darden celebrity esthetician  and founder of Shawnee Darden skincare  let's talk about these skincare Trends  skin cycling I think is great use your  actives as often as your skin can  tolerate it on the nights you're not  using your active hydrate skinamolism  [Music]  this is all about less is more which I'm  a huge fan of you don't need a bunch of  products to have amazing skin you need  the most effective products  that was so gorgeous don't even tell me  I said cinemalism just like like I know  how to say it I'm not a big fan however  if you are someone that has truly dry  skin it could be right for you if you're  somebody that has congestion it's only  going to cause you to break out slug at  your own risk retinol sandwiching I  think it's great if you are someone that  can't tolerate your retinol alone you  use a moisturizer before applying your  retinol and a moisturizer after not only  is it anti-aging and can help to reduce  fine lines and wrinkles it also can kill  bacteria which will help with acne  slacking skin cycling kind of shiny,F,1248,53,0,"Jun 8, 2023"
Sephora,Summer 2023 Travel Beauty Essentials | Sephora,https://www.youtube.com/watch?v=C7v507kY7n8,protect the glow at all [ __ ]  hey guys it's Shanice and I'm here with  Sephora as you may or may not know I'm  an advent traveler and I am known for  this glowy skin and I cannot go anywhere  without carrying the products that give  me this glow so let's get into the body  as soon as I hop out the shower I have  to use one of my favorite body butters  from Fenty skin this is so good so  moisturizing it is very thick and creamy  it's the only thing that I have on right  now so this glow y'all see it oh my gosh  love that it is so creamy and it would  look amazing on anyone it smells so good  honestly edible so once we have the  Fenty on I like to layer and protect my  skin at all times because we are going  to be out in the sun we don't want to  burn so one of my go-to's is the super  goop glow oil I love that it's SPF 50 it  gives you an amazing glow I need to  protect my skin all the time and look  good while doing it so  yes so one product you will never see me  without is the Tom Ford sole block  shimmering Body Oil first of all I love  the Shimmer in it it makes me super  super bronze you'll see me with this day  and night let's try it on  wow it smells like the beach it smells  tropical smells like summer if I want to  be extra you'll see me in this it's been  to Paris Saint Martin Mexico Jamaica the  Bahamas anywhere you think of it's been  with me in my bag so now that you guys  know all of my body favorites and  secrets let's get into the face I like  to use the Vanessa myrick's glow serum  this is the perfect starting base for  your skin if you want that little bronze  and subtle glow it is very very  beautiful I like to put this on before  my makeup and it just leaves me super  super bronzed you see how lightweight it  is so once I have my base on I like to  go in with a moisturizer this is the  Fenty skin Hydro visor and I love this  because it's moisturizing it gives me  the most beautiful glow it also has SPF  30. Rihanna is the girls in a chocolate  with this so I like to double up with  the sunscreen and another one of my  favorites is the super group unseen  sunscreen SPF 40 cannot have too much  protection especially when we're out in  the sun all day I love the clear  consistency it goes well underneath my  makeup and it Blends out really really  nicely no white cast moving on to  suncare for the lips so one time I was  in Seychelles for two weeks and my  sister ended up showing up the second  week and she thought I had lipstick on  because my lips were burnt they were  like a chocolate brown and that's  because I wasn't wearing lip balm at the  time that had SPF so ever since I  started using lip balm with sun  protection and one of my go-to's lately  have been the K skin IO lip balm it has  an SPF of 30. it's clear you can just  throw it in your bag you can use a lip  liner with it and it makes your lips  look super luscious so it's a win-win so  let's finish off with one of my favorite  scents to travel with this is the Tom  Ford Soleil block it smells like  vacation it smells like I'm laying up on  a bee just smells like I'm just in the  sun catching a five gives me that mental  glow you guys know what I'm talking  about so this is one of my favorite  fragrances to bring while I travel but  when I'm at home I also like to wear it  because it makes me feel like I'm on a  vacation all the time so can I tell you  guys a little secret I'm actually headed  to Turks and Caicos very soon so you  already know all of these products are  coming with me are being packed in my  suitcase so make sure you shop the Shelf  below and I'll see you guys all on the  airplane bye  [Music],F,3560,219,13,"Jun 7, 2023"
Sephora,"If you thought you loved Shani Darden before, just wait until you watch this full “Why I Made This.”",https://www.youtube.com/watch?v=MElQ_PXX8V4,as a teenager I had rashes I was  breaking out it was a real struggle for  me my first job after going to school to  be an esthetician was working for a  dermatologist I'm Shawna Darden I'm an  esthetician in Los Angeles and the  founder of Shawnee Darden skincare I got  to see a lot of damage that people had  done to their skin and that really  affected me so it was always like my  goal to try to give people their  confidence back  I eventually went on my own I was giving  facials out of a rental house then I  created the product retinol reform it  was like really stressful I had my two  kids in the beginning I started with  like 10 facials by the end I was  probably doing like 40 a week  today I have my studio in Beverly Hills  my line is in all the Sephora stores in  North America and I'm going to show you  why I made this  foreign,F,1332,62,1,"Jun 2, 2023"
Sephora,Why I Made This with Brand Founder Shani Darden | Sephora,https://www.youtube.com/watch?v=HsICPl35B6I,I'm Shawna Darden I'm an esthetician in  Los Angeles and the founder of Shawnee  Darden skin care  I was giving facials out of a rental  house then I created the product retinol  reform it was really stressful I had my  two kids in the beginning I started with  like 10 facials by the end I was  probably doing like 40 a week  today I have my studio in Beverly Hills  my line is in all the Sephora stores in  North America and I'm going to show you  why I made this  [Music]  growing up I lived in a small town as a  black girl where everyone was white it  was definitely a very hard time for me  for anyone having skin conditions when  you're young is so difficult I remember  I had hypopigmentation from a rash I had  had for a while  it was  really difficult  and I look back at pictures now with  makeup that didn't match my skin color  so I know firsthand what it feels like  to struggle with how you look  my Mom finally took me to a  dermatologist and that's the beginning  of my journey and love for retinol from  smoothing Fine Lines decreasing  pigmentation helping with acne it's  truly an amazing ingredient but I  couldn't find one that was gentle enough  but still powerful enough to change  someone's skin  so I went to a chemist and worked with  them on what I wanted to see what I  wanted it to do I launched my first  product retinol reform about 10 years  ago  I'm taking my best friend DJ to my back  house where I started my brand and where  I used to give facials I haven't been  here in like five years it's obviously  changed a lot this is where we are every  day all the magic so this is where I  started retinol reform and this is where  I would test all the products I'd give  them to clients right there in the  kitchen and the crazy part is that it  started that I lived inside and that was  my studio and then we moved all the way  into the house I just it seems like a  dream but I'm just so proud  I am obsessent with all things design  I wanted to design something that was me  I don't know how many bottles it's  actually changed into but I was very  specific on the bottle that I wanted  this was first I definitely put this  sticker on myself I was putting the  labels on the bottles and putting it in  the box and I was shipping the products  out for my bedroom it's been a challenge  also because I wanted a specific color  which is not apparently like a real  color it's a whole thing and then we  went into this gray bottle my favorite  bottle and then it's Square because not  a lot of people do sweat  and then when we went to Sephora we kept  the bottle but we changed the Deco so  you could read the name of the product  on the shelf and it looks so good it has  a nice weight to it yeah it just feels  Chic it just it was a long journey but  it's still my favorite bottle  Dr B one of my biggest mentors is about  to show up I can't believe she's gonna  get to see my studio I haven't seen her  in years and I'm so excited Dr Benitez  which was the dermatologist I work for  taught me everything about working hard  how to treat people having compassion oh  my God  and the majority of people that I worked  on were kids from you know 11 and up so  it was a full circle moment for me  you're An Empty Glass you were ready to  receive everything everything and look  at what it did and just being myself for  you  it just helped you be what you were  going to be anyway you were just so  caring so and I think I got that from  you  I love you thank you thank you so much  you're welcome  so proud of you my God  proud of you  my brand launched at Sephora literally  the week after the pandemic started  I started online first sephora.com the  product really started to take off  after that they really kind of guided me  through everything it was like a dream  come true that they would even take me  when I first saw my product at Sephora I  was beyond excited it's still surreal  it's been a pretty great journey with  them I do believe and when you're going  in the right direction when you find  your path and what you're supposed to do  it's just right  there's just something about skin I just  really enjoy it it was what I was  supposed to do it was always my goal to  try to give people their confidence back  that's my beauty Journey my products are  for everyone all skin tones all ages  it's just about making people feel  beautiful and that's why I made this,F,2234,123,4,"Jun 2, 2023"
Sephora,"Carla has thoughts about this gloomy weather—at least Milk Makeup is here to make her feel better.",https://www.youtube.com/watch?v=VwOOQNBeoXY,all right so I was initially tasked with  giving you all a summer get ready with  me but unfortunately this is my current  weather I was gonna be poolside on my  cabana and a cute little blue bathing  suit and I was gonna give you all some  summer proof makeup looks which brings  me to my next point or shall I say point  of contention oh that is a Twist not a  pool I moved to Los Angeles from the bay  area and I'm starting to take this LA  weather a little personally how do you  figure I move here from the Bay Area  hoping for high tides and Good Vibes and  then I get here and out of nowhere it  decides it wants to be rainy and cold  and I'm starting to believe that I  brought the weather from the Bay Area to  Los Angeles so I humbly apologize and at  first I didn't think anything of it I  thought okay bad weather here and there  no big deal but then everyone was like  we haven't seen this kind of weather in  Los Angeles for 15 years and I'm very  aware that the Universe does not revolve  around me but it's a little bit too much  of a coincidences summer might not be  showing up but these milk products let  me tell you you'll love a multi-use  moment  you know what this is a summer look so  we're gonna do that thing that people do  right in here and then of course we just  set it all with the hydro grip  spray  okay and there's your simple long  lasting summer look should summer decide  I don't know maybe to show up sometime,F,1232,54,2,"Jun 1, 2023"
Sephora,"My All-AAPI-Owned-Skincare Routine | Sephora",https://www.youtube.com/watch?v=ri7TTmTfxew,and if you come closer to the screen you  can probably smell the rice right now  it's making me low-key kind of hungry  [Music]  hi everyone my name is Wendy and some of  you guys may know me as Wendy's skin on  social media and today I'm going to be  walking you through my nighttime  skincare routine using my Holy Grail  Asian own products so before I start my  skincare routine I currently have  sunscreen on my face right now I use  sunscreen every single day this is from  Shiseido Urban environment sunscreen a  little back story this is actually one  of the first sunscreen I ever use  because my mom was always on me about  using sunscreen when I was little and  now I thank her a lot so I only have  sunscreen on my face right now and  usually using a cleanser is just not  enough to take off the sunscreen so what  I do is I go in with an oil cleanser  first just to break down all that  sunscreen first on my double cleanse I  use this cleansing oil from tatcha just  to melt away my sunscreen and all the  bacteria on my face and I just like to  rub it onto my face give myself a little  massage  skincare time is my happy time  now I'm going to wash off my cleansing  oil Just Pretend This is a sink guys  um you want to make sure that all the  cleansing oil is off your face before  you start cleansing your face with a  cleanser the second step of My Double  cleanse I'm using the tatcha rice wash  this is one of my favorite cleansers and  make sure your face is wet when you do  this  um also look I brought my minis with me  too this is always in my travel bag but  isn't it so cute it's it's like I have a  little family with me  you just want to use like a quarter size  on your face  and like I said earlier with the  cleansing oil you want to massage your  face  so it's kind of like I'm giving myself  like two massages every day which is  nice  we all deserve a little massage at the  end of the day  one of the ingredients is rice enzymes  and if you come closer to the screen you  can probably smell the rice right now  it's making me low-key kind of hungry  and I'm gonna have some rice after my  skincare routine but it also has  hyaluronic acid and I have dry skin so  this is going to hydrate your skin at  the same time too  foreign  I love this thing so much like the water  is just so good it's so fresh too  so I'm just rinsing off my face wash  right now and make sure to get all the  product off your face  um you don't want any cleanser on your  face you don't want any residue on your  face because that will make the skincare  not work after this you can finally  towel dry your face  so after I finish washing my face I'm  gonna go in with this Essence from  Shiseido I actually stole this from my  mom's bathroom and she's gonna be so mad  when she finds out but I just want to  show you my skincare routine okay it's  so good this is actually one of the  oldest products from Shiseido you want  to press this product into your skin and  you just want to make sure you get this  product everywhere because it's such a  good product and your face will love  this this product is great for hydration  and dark spots and if you look closely  on my face I have a bit of dark spots so  this is gonna help it after I do my  Essence I do my serums and now I'm going  to go in with the tatcha silk serum this  is a retinol alternative and I have like  more of a sensitive skin type so this is  a really great product to use to save  some product I like to pump on my face  instead of my hands  um so just like one dot two dots  three I mean I think this is yeah this  is enough and then you want to work it  into your face I love this product  because it also has rice inside  so it's making me extra hungry  and also for my morning routine I wanted  to show you guys my  tried and true glow recipe Dew drops I  use this in the morning I also like  using it like right before my makeup  because it gives me like that glow  um this is the jumbo size and this is  the regular  I like to keep a family with me next is  actually the last step of my skincare  routine which is moisturizer and it  doesn't matter what skin type you have  you always need moisturizer oily skin  dry skin sensitive skin acne prone  moisturizer so my favorite moisturizer  right now is the LA Niche water cream  moisturizer so this is a gel moisturizer  it's a lightweight  look at it it's so  so fun to play with too but I just like  to apply  like one spoon to my face  and after that you want to work that  into the skin and make sure you get your  entire face  moisturized what I like to do is I like  to drag down my moisturizer to my neck  because a lot of people are neglecting  your neck you should never neglect your  neck  your neck actually ages with you too fun  fact if you didn't know that  I just wanted to show you my favorite  winter moisturizer which is also the  lanaj water Bank cream moisturizer so  you can see that I finished all of it I  finished this last winter and that is  all for my nighttime routine with a bit  of my daytime favorites as well and like  I said these are all Agent Owned  products and if you're interested in any  of this you can shop the Shelf good  night  foreign  [Music],F,2447,84,8,"May 31, 2023"
Sephora,"Thank you for sharing your inspiring story with us this AAPI Heritage Month, Patrick Ta!",https://www.youtube.com/watch?v=Tt-iPTOpgoo,hi guys I am Patrick I am the founder of  Patrick tall Beauty and I am so proud to  be highlighting this month's aapi month  something that you guys may not know  about me is that I am first generation  Vietnamese American so what that means  is that my parents immigrated over to  the U.S from Vietnam back in the 80s and  I am the first to be born in the U.S I  am a high school dropout I did not go to  college and I am gay so what it means  for me to be a Vietnamese founder in  Sephora is that I am able to pave away  for younger people who look like me that  had a dream of being a makeup artist or  being able to feel confident and  comfortable doing what they love I am so  proud to have a brand that represents so  many different types of beauty and to be  able to be making this video  applying a full face of makeup gives me  chills because knowing that my mom and  my dad are so proud to say that this is  my son so happy aapi month,F,2210,149,12,"May 29, 2023"
Sephora,"Blush 101: Liquid vs. Cream vs. Powder Blush | Sephora",https://www.youtube.com/watch?v=38fS5BrDxQU,"[Music]

well well it's blash season

But before we start I want to know

what you call it blash blusher Whatever

name you use it doesn't matter I'm going to

show you three types of Formula cream

liquid and powder

the first one is cream and this is so

easy  for beginners and you can

apply it with your clean finger and you can

apply it if you already have your cream foundation OR if you do

n't have makeup on but more

that it's a little bit of and it doesn't live on your

face and so look

so easy you

see the difference

and I  I apply my blush here because I

want my face to look thinner and

that's all second robot is liquid

everyone already knows this brand and

this is the liquid blush from ver Beauty

by Selena Gomez and it's a little more

difficult to apply So  I'm going to

explain how to do it. The trick to

apply this liquid is that you're going to

apply it directly to the back of your hand,

so because you're going to control the pigment,

the secret is to apply it little by little,

you see,

so blend a little more

and I love it.  rob so that's why

I want a little more of this color And you

see the brush works better Here I'm

never going to use my fingers here because

that's going to look very I don't like it with

this

[Music]

the last of the blushes is powder  and you

see that before I am going to apply this and to

my face with a transparent powder because you are

never going to apply powder on top of

cream that is not going to look good you

are also going to use a little brush again

dabs and I do like this

dabs I love this  color because it

matches my blouse

And that's powder blush I already showed you three

of the formulas cream liquid powder

you choose any blush you

like best and don't forget and I'll see you

next time bye

[Music]
",F,2761,126,4,"May 25, 2023"
Sephora,"Two certified vacation baddies making sure we have our summer scents at the ready.",https://www.youtube.com/watch?v=eV9Rh5ciN4U,vacation it only makes  sense get it it doesn't matter where you  are vacation is a state of mind as long  as you're bringing your solar sense and  if you don't know what that is solar  sense it's giving salty Waters Sandy  Shores coconuts hand me my pina colada  or maybe hand us four fragrances that  we're taking on our vacation first up  I know what that is we're hopping off  the plane we're going to the hotel  checking in and I'm spraying this  everywhere because we are setting the  tone for a bougie girls trip it's like  giving a resort on a private island yeah  okay next fragrance is replica Beach  Walk okay we've checked in we've  showered we're fresh next thing we're  doing is we're heading down to the beach  we're getting some kind of drink in a  coconut and we're gonna take each  other's pictures  like this no you have to look back at  the game like that  [Music]  okay I know we're wearing this first of  all we are running late to dinner and  this bottle is reminding me Chase the  sunset in the bottle it just looks like  a beautiful little sunshine  oh this is like the wrap-up of the  vacation you know you have all the  memories of everything we did all in one  it's a fragrance you want to come back  to to remember beautiful vacation you  had with your bestie well back to work a  dream,F,1575,77,1,"May 17, 2023"
Sephora,Under-Eye Makeup for Beginners | Sephora Beauty Newbie,https://www.youtube.com/watch?v=Kw3_BzKZdz0,so I I feel like it's trending again  dark circles I I even give myself more  dark circles a shadow like I love it it  looks mysterious but how do you feel  about it  for me personally with someone with tiny  little almond shaped eyes it's not gonna  work it's gonna be a no for me I respect  that I respect that  hi everyone I'm amaisha and I'm here  with Lucy today and we're going to show  you how to conceal your under eyes in  three easy steps so step one is always  skin care you'll always hear that for me  so investing in a good eye cream is  always really great when you're trying  to find an under eye concealer so before  we even go there we're gonna put on this  glow recipe brightening eye cream this  also has vitamin C in it so it's gonna  be really great just overall it's a  great eye cream so on the back of my  clean hand I'm gonna get a little bit  and you can apply this with your fingers  at home and really massage and push  outward so you can push any like  puffiness that you may see that's good  to know the movement of it yeah so I'm  gonna apply it  like a makeup artist would and just kind  of push out because we kind of get that  a little bit of fluid that happens under  the eye when you're at home definitely  apply your eye cream with your fingers  your ring finger I'm applying with a  brush just because I'll be using this  later and I like to sort of gently blend  outward you have a little bit of um tiny  bit of puffiness here so we're going to  take the puffiness and sort of push it  outward that's what I usually do  whenever I apply my eye cream especially  when I wake up I get that puffiness and  push it outwards since it's just a  little bit of you know fluid right there  just wipe it right off the side of your  face almost like facial massage yeah up  and out  so soothing it's like a spa moment for  me okay  okay so our under eyes are prepped we  can put a little bit of that left over  in the inner Corner if you feel like you  have some dryness there I do feel like  my dark circles extend up  to they're like full moon dark circles  it's just the shape of our faces we  naturally have a little bit of Darkness  here so we're gonna we're gonna take  care of that with a little bit concealer  cool so step two is of course covering  your under eye circles using some  concealer now when I was younger what I  would do is grab the lightest concealer  that I could possibly find and pack it  on under my eye quite heavily in this  like half moon shape and then wonder why  it wasn't concealed and it was just like  ashy so I will help you out and show you  how to use two shades just a little bit  of each to get the perfect bright under  eye so the first one we'll be using this  is a tarte concealer pretty high  coverage so you don't need very much  it's a little bit warmer of a shade so  we're gonna use two different shades one  that's a little bit peachier too color  correct and one that's a little bit  brighter to brighten and you do the  darker one first this is why I need you  in my life and you'll have a video to  re-watch yeah so I'll be using a fluffy  brush this is a Sephora collection brush  number 71.  taking a little bit  and I'm kind of blending it into the  brush before I put it on her face and  that is going to ensure that it goes on  kind of airbrushed and we're going to  put it where we see like any darkness  which would be right here  and we're just tapping and then right  around the tear duct area and you'll  kind of see that it's almost like it's  lifting and it's getting brighter  even though this is more of a peachier  shade Lucy has more of a warm undertone  wherever yellow undertones of this  peachy shade is going to work really  well to cancel out  the blueness  in the dark circle there is a little  Teensy bit  of Darkness right here  kind of common with people with almond  shaped eyes I find and just tapping it  right there kind of lifts the eye too  awake asleep okay so same corrector only  goes on the darkness  you don't want to put it on skin that's  sort of homogeneous with the rest of the  face  because you'll over color correct it you  can kind of get a little bit too much  peachiness or orange I'm just kind of  tapping it in  even just the application of it feels  like you're  butterflies more circulation right it's  like I'm gonna look more weak anyway  because  we're getting some blood flow I find too  like being gentle  um is just helpful because if you're too  rough you start to get redness and you  think you're concealing redness right  that's what I've heard about using the  ring finger right because it's the  weakest finger so you can kind of see  where I'm holding my brush if I was  holding my brush here we get a lot of  coverage oh yeah so that's also  something too wow I'm kind of mimicking  a ring finger because I'm holding my  brush back here brush position  don't forget it okay I think we're good  and I think the secret too uh with dark  circles is you don't have to conceal 100  of them to make it 100 better you can  conceal like 75 of the way sometimes  overdoing it can look overdone last step  step number three we're gonna set you  have to set your eye moves a lot your  eyes move as much as your mouth so you  want to set with a nice smooth  translucent powder this is the classic  more Mercier translucent powder  and when I set I like to have two  brushes in my hands because the eyes  move a lot as you're setting sometimes  it can settle into the creases if you're  not quick enough so before I set I like  to tap tap tap tap tap to smooth out the  concealer once more because it will  settle into uh the little texture under  the eye within a few seconds before you  set it I find that I always have that  after because I never it happens it has  never said it in my life so I'm always  like about to leave the house and  there's already lime concealer it  happens it happens uh so I like to use a  crease brush to set because it's fluffy  this is for eyeshadow  um I'm gonna dip into here  and just kind of swirl it into the top  so I can work the product in so when I  touch your face I don't just leave a big  powder dot it's super easy even though  it seems weird look up when you set your  under eye okay  because it stretches out the eye you can  get it into the little creases oh yeah  so that you know later throughout the  day you get the little concealer lines  oh yeah I know yeah this will stretch it  out so simple I would have never thought  to do that it's super easy to do when  you're doing it on yourself I promise  feels a little weird the first time but  it makes a big difference and just again  tap tap tap tap tap if you need a little  bit more you can go in so just tap tap  tap just smooth it out again and then  immediately set  [Music]  and if you are someone who wants more of  a dewy finish like hit it with some  setting spray but usually if you use  just a tiny bit of powder  still look prehydrated  and that's it concealed under eyes  okay you've waited patiently so let me  show you I think you look great oh my  gosh yeah that is such a difference yeah  especially with the setting powder yeah  and it still it looks like skin it  doesn't look like we overly concealed  you still look like you it looks like we  slept last we slept yeah I don't know if  we did but yeah I might have just a  little so there you go concealing under  eye circles and three easy steps thank  you so much Lucy if you want to check  out any of these products go ahead and  Shop the Shelf below and we'll see you  next time bye  foreign,F,80352,35000,64,"May 17, 2023"
Sephora,"Whats better than a skincare routine inspired by the Korean roots of #SephoraSquad member Stephanie?",https://www.youtube.com/watch?v=g9wKf_i5n8k,get ready with me to cry watching Korean  dramas just kidding this Asian American  and Pacific Islander heritage month so  I've been watching a lot more Korean  dramas these days and so I just need to  show my skin a little extra TLC from all  of the crying I'm going to start off  with these two types of products that  have the core ingredient of rice which  is obviously a staple in Asian culture  and I love double cleansing with these  two products because they just make my  skin so soft and smooth and now I'm  going to use all watermelon products  from glow recipe as a first generation  Asian American my parents often  expressed their love for me by cutting  up fruit it was super random but they  would usually bring in the fruit while I  was studying and I'm not complaining I  love fruit and I love it when somebody  else cuts it for me but they did this  because they didn't know how to express  their emotions or love for me easily  watermelons are actually also really big  in Korean culture you'll see it  referenced a lot in dramas and movies  and one of my core memories as a child  is actually eating freshly cut  watermelon in the summer in Korea and  let me tell you the watermelons in Korea  they just hit different and that's the  full routine I'm off to watch more  Korean dramas with my non Korean  boyfriend so I can educate him about the  Korean culture but I hope you have a  happy aapi Heritage Month,F,1249,64,2,"May 16, 2023"
