,Brand,Title,Transcript,Group,Views,Likes,Comments,Date,Genbit Score,% Female Words,% Male Words,Avg Bias Ratio,Freq of Female Words,Freq of Male Words
147,Rare Beauty,Get Ready with Selena Gomez | New Everyday Summer #rareroutine,"Get Selena's go-to look using her summer must-haves:
Positive Light Tinted Moisturizer SPF 20 in 24N
Stay Vulnerable Melting Blush in Nearly Apricot
Stay Vulnerable Glossy Lip Balm in Nearly Rose
Warm Wishes Effortless Bronzer Stick in Happy Sol 
Perfect Strokes Universal Volumizing Mascara
Always an Optimist Weightless Eye Primer
Liquid Touch Brightening Concealer in 180W",F,161230,8600,413,"Jun 23, 2022",0.119359613511392,1,0,-0.101808609184864,1,0
148,Rare Beauty,Kind Words Matte Lipstick and Lip Liner | Rare Beauty by Selena Gomez,"Introducing NEW Kind Words Matte Lipstick and Lip Liner. A buttery, pigment-rich, soft matte lipstick that hugs lips in pure comfort all day and a super creamy, waterproof lip liner that glides on like a balm to define and shape lips with rich, stay-put color.  #usekindwords",F,113092,4600,161,"Jul 7, 2022",0,0,0,0,0,0
149,Rare Beauty,Soft Pinch Tinted Lip Oil | Rare Beauty by Selena Gomez,"Introducing the NEW Soft Pinch Tinted Lip Oil—an innovative lip jelly that transforms into a lightweight oil, nourishing lips with a soft pinch of color and shine that stays comfy—never sticky—all day. ​

Inspired by our bestselling Soft Pinch Liquid Blush, we took the best of what you love about the viral fan-fave and reimagined it for lips in 8 fun, juicy shades:

Serenity – warm rose
Affection – muted berry
Happy – cool pink (Selena's shade)
Joy – muted peach
Delight – rose brown
Hope – nude mauve
Wonder – rose mauve
Honesty – nude brown",F,93528,4900,186,"Mar 30, 2023",0,0,0,0,0,0
150,Sephora,Dr. Rosemarie Ingleton's Beautiful & Inclusive Founder Story | Sephora,"i was born on the wonderful island of

jamaica

my formative years were there and i did

not realize i was poor

i wanted to have people see that you

know someone who looks like me

who came from where i came from could

create something

that is now available to the whole world

everything is possible

i'm dr rosemary engleton and i'm the

founder of rose ingleton

md skincare truthfully i'm a unicorn in

this space

i'm a dermatologist with over 20 years

of experience

i created my skincare line for my

patients

i was inspired by them the products are

for

everyone i wanted it to appeal to men

women older younger folk

when i created my line my dream was

always

to end up at sephora anything that came

before that was building to that

and then sephora found me it was amazing

our ethos are so aligned so to be

finally a part of the sephora family

being on sephora.com is absolutely

the answering of a dream

[Music]

i can't tell you how much my parents

constant support

has been what made me really thrive

my family always had a lot of fruit

around the house and

it wasn't until after my training really

when i realized that a lot of the fruit

products that we were ingesting

had skin benefits

my mother she was always meticulous

about cleansing her skin

she was using the things we had around

the home

granules from the kitchen that would

give her the benefit of an exfoliation

what i did learn from her was the

importance of

cleaning your skin

i first created a moisturizer

it has all of the great stuff in there

that i thought you need for

just basic good skin health that's

totally separate from my jamaican

superfruit blend which is what makes my

products

special that is my secret sauce and

that's what ties back to my heritage

all the fruit extracts that i put in

there and the hyaluronic acid and all of

that

that's what makes it stand apart i

definitely focused on making sure that

the products

were being cleanly sourced

the product is literally vegan

[Music]

i wanted to be able to reach as many

people from as many backgrounds as

possible

and to show inclusivity in my product

line and now

being a part of sephora showing

inclusivity in the representation of

brands on their shelves

is a really perfect union

[Music]

you

",F,5835471,177,11,"Jul 12, 2021",0.798368743280181,0.636363636363636,0.0909090909090909,-0.816756445266484,7,1
151,Sephora,How Jessi Overcame Adversity to Pursue Her Dreams | Sephora,"the unique thing about me being a makeup

artist is the way that I actually apply

cosmetics so I have limited use of both

of my arms due to a physical disability

called arthrogryposis so I actually

taught myself how to apply cosmetics

using my mouth

[Music]

my name is Jesse and I'm a professional

makeup artist I am fully self-taught my

clients come from all walks of life and

a lot of people specifically come to me

just for the experience I've gotten so

many amazing reviews that it's almost

like a facial massage growing up with

Jesse in middle school I noticed she was

just a tomboy I was hanging around with

the guys just cool break and she come

back looking real pretty with the

mascara stuff I was I hold up I gotta

take another look at what's up and 69

extra to go to prom and then ever since

that we've been together for 15 years my

life is as normal as anybody else's we

get up drink coffee feed our animals our

fur babies love that have fun going out

places like everyone else

to the Sephora store I'd read it and I'm

happy at it cuz we get to try a lot of

different cool stuff but then the wallet

cries people they look at us with some

type of like repulsion they don't think

we can actually like being a

relationship together it'll be too hard

but we challenge that all the time he

gets me trust every single day he'll

help me put lashes on she loves me when

I do too but I love helping her and

doing everything and just it's my family

she's my wife

[Music]

I thought the industry would shun me you

know I was denied my education for

cosmetology one school that I went to

shredded my application in front of me

they told me that it was unsanitary and

that it was unethical that made me feel

like the gum on somebody's shoe

so I had my very first opportunity to do

makeup which was a fashion show and I

never told them how I applied cosmetics

and I was so scared

models were kind of you know standoffish

because it's that stereotype you know

she's gonna poke me in the eye oh you

know she's gonna drool on me and the

first model that sat in my chair she's

like I'm ready do you need me to help

you open anything she was just so

welcoming that was the fuel that I

needed the second day I had 23 models

lined up wanting to experience this and

wanting to go onto the runway with

makeup that I put on

there were so many people that told me I

would never be where I am and thinking

back to where I started and where I came

from it was all worth

[Music]

",F,921510,42000,1384,"Dec 27, 2019",0.779917999466806,0.454545454545455,0.136363636363636,-0.474704689482651,10,3
152,Sephora,Stories of Belonging: Patrick | Sephora,"[Music]

i think makeup for me

has just been life-changing my mom has

always been

super glamorous when i was little she's

having me like put on her lipstick for

her

this has always been my normal so for me

like when i grew up i was like i want

makeup but i

suppress that forever and then when i

got my first makeup then it was like all

right well we've already put our

toe in the water like swim in the pond

[Music]

my name is patrick and i am the stage

experience lead at sephora

growing up in a smaller town i was

afraid to be who i was

i was afraid to wear what i wanted

one time i had done like more than

normal for school

and i had makeup on and i came home that

day and i had wiped it off because

people were judging me

and my mom asked me why did you take

everything off

i saw the way you looked at yourself

when you left and i don't know what

changed in between

when i was in the 10th grade i told five

friends that i was gay

by lunchtime a girl announced to the

whole cafeteria that i was gay

and i went to the bathroom and i just

cried and let it out and then i went

home for the day

i don't know what happened i don't know

if a spirit entered me but like that

night i like made a change

people are gonna tear me down my whole

life and tell me that there's things

wrong with me and there isn't

[Music]

i've been at sephora for seven years i

started right out of high school

one day i was in my mall and i went into

the sephora and i had

full makeup on i'll never forget the

woman behind the counter

came up to me and was like hi you have a

job

[Music]

[Applause]

i love working there because i work with

really diverse people

and i think that sephora is really

getting behind

movements and really supporting their

people and changing people's lives

it's super important that we change the

conversation about makeup because

makeup has always been genderless my

gender identity is gender non-binary

and my preferred pronouns are they them

i created a drag persona named christina

i needed someone who was unapologetic

and someone who wasn't afraid to be

themselves

when i throw on the wig or i throw on

lashes there's like a little bend in my

neck

and i just become more confident and i

think that christina's whole message is

to be kind

and be nice to people christina showed

up for me

so that i could show up for other people

[Music]

if i could talk to my 11 year old self i

would have

a long conversation i would be like get

comfortable it's okay that i

felt different then and that i felt

strange

and that i felt like a freak because

i don't feel like a freak anymore

[Music]

i think if i could have the world know a

couple things about me i would tell them

this isn't a phase we just want to exist

and be happy and have people just accept

us for who we are

the inevitable goal is that we would all

live in a place where we just loved each

other for who we are regardless of who

we are

",F,"5,409,260",409,123,"Sep 24, 2020",0.833022127321433,0.388888888888889,0,-0.863092637754239,7,0
153,Sephora,Our Short Film “Black Beauty Is Beauty”,"[Music]

what is beauty

without black beauty its influence

is universal there'd be no cut creases

or beat faces without these legendary

icons

[Music]

no baby hairs and laid edges

without tight coils and a mother's love

none of the glow none of the shine

if they didn't turn doing it yourself

into doing it for the culture the trends

we love

the tools we need the styles

we can't wait to post

are all black beauty

so it's time we all give black beauty

the credit it deserves

join sephora in supporting and

celebrating black beauty

",F,3179695,831,151,"Aug 4, 2021",0.593047129574588,0.333333333333333,0,-0.62290009272427,1,0
154,Sephora,Tamara's Story of Belonging: Be Yourself for Yourself | Sephora,"I was born with a condition called

osteogenesis imperfecta it's a genetic

disease and it caused my bromas to be

very brittle I will break frequently

like people attacked me and I will break

by age 18 I broke over 200 times growing

up I never saw anyone that looked like

me on any platform I do run into adults

sometimes older than me that look at me

like I'm strange or just kind of be rude

and that's kind of just comes with the

territory and you get used to it

unfortunately I try not to let it down

for me because it just happened so much

that if you did I feel like I just

wouldn't be in a good place mentally

when I graduated from college I actually

was having a really hard time getting

hired from companies whether it be

because of the world share cuz the

places were inaccessible with some

people as soon as accessible is not

always really accessible that's one of

the challenges you face because the

world unfortunately is not made for

wheelchairs my mom I do remember always

said is it's important to kind of know

yourself for yourself and this is not

just in the physical aspect it's all

aspects like when I look in the mirror I

have to be happy about who I see as long

as I'm happy who I see when I go out in

the world it didn't really matter what

someone says but someone does because I

Know Who I am beauty comes in so many

different forms I want everybody to

understand there's always some beauty

aspect to you

the first time I ever went into sofware

was at age 12 I'm gonna play with

everything that's in the store and

figure out like what your makeup look is

gonna be it's kind of like you just went

into this little fantasy world in a way

that's one of the reasons why I love

Sephora and I do love being able to play

with the perfumes though different

colors it's just a bigger ating I guess

is the right word to describe a family I

do try to find that one makeup product

that will make my makeup kind of pop

like today I'm wearing eyeliner to kind

of showcase another ideal beauty that

maybe other people didn't see even

though I didn't have that I want to be

that for someone else

I thought a lot of people would be very

surprised that I do so many things

independently I live on my own I Drive

on my own I own the business I always

had a love for 13 but I didn't really

twisted into an actual business until I

went to college and I discovered like

there's people I actually don't know how

to thrift that's what kind of birthed

golden rags it just started as a hobby

turned into a love turned into a

business I just was my organic self to

get here I didn't have to change who I

was how it looked what I did you can be

you and still get where you need to be I

got here just by be me

[Music]

",F,2097250,216,41,"Feb 28, 2020",0.0751270942153107,1,0,-0.0659056180885373,1,0
155,Sephora,Stories of Belonging: Sonia | Sephora,"i'm a undocumented resident and i'm a

latina business owner

[Music]

at 12 i picked up my mom's eyebrow

pencil and it gave me a lot of

confidence

and when i was in high school it's when

i found my passion for makeup

the first time i walked into sephora i

was 14 and

as soon as i walked in i fell in love

with the store any product that you're

looking for

they're gonna have it when i was in

beauty school i started learning more

techniques

and i had more clients and i knew that

that was for me

i knew that that's what i wanted and i

started my own business

i love my clients i'm able to provide

them with a full service

and i also give them makeup classes

[Music]

i was born in michoacan mexico i was

eight when i moved to the united states

my mom and my dad decided to move from

mexico to the u.s

because in mexico there's a lot of

poverty they knew that they were not

going to be able to give us

the same future we have now when we got

here we moved to

my aunt's house and then from there we

got our own little studio with my family

so my mom my dad me and my two sisters

it was hard for my family because i saw

my parents struggle a lot

[Music]

my mom would wake up at four in the

morning and they had to be

in the fields by 6 am it was very hard

for them because they had to be in the

sun

all day working a 12-hour shift and

my dad would get home at six and have to

go to his second job at 8 pm

and then from that he would get home

like at 3 a.m and

he would sleep a couple hours and he

would wake up and do the same routine

all over again it was very hard because

we weren't able to see him

they were times where

they could barely pay for a rent so

that was the only thing they were able

to afford at that time

people sometimes have a stereotype of

undocumented people that we

are lazy that we don't work that we come

here to take

their jobs away that we don't contribute

to the society

the truth is that we are very

hardworking people

a lot of field workers are the reason

that many people

have food on their table i'm in the

process of becoming a us citizen

and i know that this will open a lot of

doors for me my parents sacrificed so

much for me

i have to give something back to them so

that's my motivation for me to keep

going

it's very important for me to tell

people my story

because i know there's a lot of

undocumented people out there

if you want something in life you have

to work very hard for it

but you will get through it and

everything's possible you just have to

keep

faith and be strong

you

",F,1723031,181,30,"Sep 10, 2020",0.794446622763847,0.193548387096774,0.258064516129032,0.0747285746294548,6,8
156,Sephora,Stories of Belonging | Naiomi (In honor of International Day of the World's Indigenous Peoples),"[Music]

i was born with a bilateral cleft

lip and palette my upper lip

and my palate were not formed when i was

born

kids would call me names and they would

just

sometimes like come over to me and just

tell me you're so

ugly

[Music]

naomi glasses i am native american

my navajo plan is yucca fruit strung out

on a lion clan

i grew up in mesa arizona which wasn't

predominantly native american

and at times i felt different

as being not just the only native kid

but also having a bilateral cleft lip

as i got older and became

more apparent that i was being bullied

kids would call me names like rhinoceros

nose and

oh my and i realized i was gonna

[Music]

when i didn't feel like i belonged my

family was always there to

tell me that i was loved that i was

beautiful

skateboarding helped me definitely

escape from what others said

and i could just ride for hours

with skateboarding there are no bounds

to what you can or can't do

i had to go through numerous surgeries

to fix my

lip but now if you look at me today you

can't tell

the first time i went into sephora it

definitely helped me

feel confident because

my scars are on my face makeup can put

the focus

on my eyes it's about having fun

seeing how big i can make my eyeliner

wing

and it makes me feel all the more

powerful

regardless of what anyone says

i know that i'm beautiful

as a modern-day navajo person we always

referred to

coming back to the reservation as coming

home

we decided to move back and

i remember being so thrilled to just

live freely where i live on the

reservation

there is no running water no internet

connection and some people don't have

electricity

my typical day starts with feeding the

animals

my grandma has always told me that if i

take care of them they'll take care of

me

the sheep they provide me my wool for my

weaving

from that i make rugs and i also

make purses i really

have a deep admiration for rug weaving

because something that's been in my

family for seven generations

my favorite navajo thing is

it means life is what you make it

regardless of any struggles that we face

as navajo people we are all empowered

we are creative and we are strong

",F,1406696,1100,158,"Aug 6, 2020",0.167634665155846,0.111111111111111,0,-0.161994458786947,1,0
157,Sephora,Stories of Belonging: Erika | Sephora,"people aren't 100 on board

with pansexual they don't know what it

means and in their brains either you're

gay or you're straight

um my parents

didn't grasp it and

it was not something that they wanted

their daughter to be

i'm erica and i'm the communications

lead for sephora prism

our business employee resource group and

i support all things

lgbtqia plus related

it's important to have a group in our

business because it gives us all a sense

of belonging

especially anybody who identifies as

lgbtqia plus but also for allies

i identify as pansexual i define

pansexual as

somebody who loves everybody not

necessarily a specific gender i don't

care who you are

and what you identify as if you're a

wonderful person i will love you

i always knew in my heart that i was

just open to anything and everything and

i didn't know

what type of capacity that really meant

i grew up in western new york and the

city that i

lived in there weren't a lot of people

like me growing up

at least that were out and proud of that

so coming out was very difficult my

parents were not

accepting in the beginning at all that

was very tough because i did grow up as

a daddy's girl

and my mom she's my best friend but

it felt different so

i didn't really talk to my parents i

kind of

backed away and reverted into my shell a

little bit

and that was really difficult

i started sephora back in 2012 as a

part-time cashier

once i stepped into the sephora space

that was the moment where i felt the

most authentic and the most myself

i always felt like i had to work extra

hard

to be erica but i found out that you

don't have to work extra hard

when you know you belong somewhere

everybody feels like family and

i really do feel like we're kind of all

cut from the same cloth in a sense

even though we're all very different we

all still have the same core values

that's where i really fell in love with

the company shortly after that

there was an open role at corporate

headquarters

and i got my dream job

now i am unapologetically myself to show

other people that you can be who you are

and that is 100

more than okay when i go back home my

family is very close

and that feels incredible

when i look in the mirror

i see somebody who has

overcome a lot i see somebody who is

strong

working on her confidence and also

somebody that has found her place

i can finally be proud of who i am

",F,1221966,135,19,"Apr 29, 2021",0.470824138909563,0.375,0.0625,-0.504352413946237,6,1
